Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,Target,Target_predicted
21, Private,91189.0, Some-college,10.0, Never-married, Sales, Unmarried, White, Male,0.0,0.0,60.0, United-States,0,0
43, Private,68748.0, HS-grad,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States,0,0
51, Private,113045.0, Masters,14.0, Widowed, Exec-managerial, Unmarried, White, Male,15020.0,0.0,40.0, United-States,1,1
33, Private,168906.0, Some-college,10.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,55.0, United-States,0,0
23, Private,85139.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
37, Private,175185.0, 11th,7.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
53, Private,164299.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1887.0,65.0, United-States,1,1
39, Private,177140.0, HS-grad,9.0, Separated, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States,1,0
36, State-gov,47072.0, HS-grad,9.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,8.0, United-States,0,0
49, Private,169760.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,50.0, United-States,1,1
40, Local-gov,174395.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1,1
19, Private,322866.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,40.0, United-States,0,0
28, Private,183523.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,35.0, United-States,0,0
24, Private,43535.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,32.0, United-States,0,0
18, Private,163460.0, Some-college,10.0, Never-married, Sales, Own-child, Black, Male,0.0,0.0,20.0, United-States,0,0
51, Self-emp-not-inc,222883.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,55.0, United-States,0,1
27, Private,142621.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
49, Private,175305.0, 7th-8th,4.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
42, Private,210857.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,50.0, United-States,1,1
31, Private,324386.0, 11th,7.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
57, Local-gov,31532.0, Assoc-acdm,12.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,20.0, United-States,0,0
23, Self-emp-inc,295254.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
44, Local-gov,32627.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,1887.0,60.0, United-States,1,1
36, State-gov,256992.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1,1
35, Private,167691.0, HS-grad,9.0, Never-married, Handlers-cleaners, Own-child, White, Female,0.0,0.0,20.0, United-States,0,0
54, Self-emp-not-inc,183668.0, 5th-6th,3.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,55.0, United-States,0,0
44, Private,190531.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, Black, Female,0.0,0.0,35.0, United-States,0,0
25,,40915.0, Bachelors,13.0, Married-spouse-absent,, Not-in-family, White, Female,0.0,0.0,15.0, United-States,0,0
56, Private,176079.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024.0,0.0,24.0, United-States,1,1
32, Private,32326.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Wife, White, Female,0.0,0.0,40.0, United-States,1,1
30, Private,415266.0, HS-grad,9.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
31, Private,56964.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
19, Private,231492.0, HS-grad,9.0, Never-married, Machine-op-inspct, Own-child, White, Male,0.0,0.0,60.0, United-States,0,0
51, Private,169785.0, Bachelors,13.0, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,0.0,0.0,60.0, United-States,1,0
18, Private,295607.0, 10th,6.0, Never-married, Transport-moving, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
25, Private,255004.0, Some-college,10.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,30.0, United-States,0,0
28, Private,82910.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
22, Private,176178.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,25.0, United-States,0,0
49, Private,241350.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178.0,0.0,40.0, United-States,1,1
30, Local-gov,94041.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Male,3325.0,0.0,35.0, United-States,0,0
17, Private,117549.0, 11th,7.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,35.0, United-States,0,0
48, Local-gov,349230.0, Masters,14.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
30, Private,162442.0, Some-college,10.0, Never-married, Craft-repair, Own-child, White, Female,0.0,0.0,40.0, United-States,0,0
54,,186565.0, Masters,14.0, Divorced,, Not-in-family, White, Male,0.0,0.0,1.0, United-States,0,0
49, Private,102092.0, 11th,7.0, Widowed, Craft-repair, Not-in-family, White, Male,2174.0,0.0,40.0, United-States,0,0
41, Federal-gov,46366.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0.0,0.0,50.0, United-States,1,1
38, Private,91857.0, HS-grad,9.0, Divorced, Other-service, Other-relative, White, Male,0.0,0.0,40.0, United-States,0,0
42, Private,49255.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386.0,0.0,40.0, United-States,1,0
30, Self-emp-inc,127651.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024.0,0.0,65.0, United-States,1,1
37, Private,371576.0, Some-college,10.0, Separated, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States,0,0
18,,167875.0, Some-college,10.0, Never-married,, Own-child, White, Female,0.0,0.0,16.0, United-States,0,0
58, Private,105363.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Portugal,0,0
47, Self-emp-inc,193960.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,7298.0,0.0,45.0, United-States,1,1
42, Private,444134.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
23, Private,223019.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,0,0
31, Private,175778.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
36, Private,37778.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,48.0, United-States,0,1
67, Private,268781.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,1510.0,8.0, United-States,0,1
47, Private,59380.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,42.0, United-States,0,0
35, Local-gov,123939.0, HS-grad,9.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
42, Local-gov,247082.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,3103.0,0.0,50.0, United-States,1,1
34, Local-gov,398988.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,18.0, United-States,0,0
47, Private,171751.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
60, Private,194980.0, HS-grad,9.0, Separated, Adm-clerical, Unmarried, Black, Female,0.0,0.0,20.0, United-States,0,0
44, Local-gov,113597.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
32, Private,261319.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States,1,0
50, Private,104280.0, Some-college,10.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
23, Private,170302.0, HS-grad,9.0, Widowed, Exec-managerial, Unmarried, White, Male,0.0,0.0,38.0, United-States,0,0
20, Private,61777.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,30.0, United-States,0,0
29, Private,292120.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,30.0, United-States,0,0
55,,194740.0, 10th,6.0, Widowed,, Not-in-family, White, Female,0.0,0.0,45.0, United-States,0,0
40, Private,146906.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,50.0, United-States,1,1
30, Private,198660.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
27, Private,84433.0, Some-college,10.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States,0,0
32, State-gov,59083.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States,1,0
48, Federal-gov,42972.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States,1,1
37, Private,182148.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,39.0, United-States,0,0
48, Private,101016.0, Masters,14.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
31, Private,219117.0, Some-college,10.0, Divorced, Exec-managerial, Unmarried, White, Female,5455.0,0.0,60.0, United-States,0,0
34, Private,37284.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
48, Private,277946.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
41, State-gov,124520.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
32, Private,181091.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,13550.0,0.0,35.0, United-States,1,1
59, Private,272087.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
76,,239900.0, HS-grad,9.0, Divorced,, Not-in-family, White, Female,0.0,0.0,3.0, United-States,0,0
29, Private,87632.0, 11th,7.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
31, Private,103860.0, 10th,6.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,45.0, United-States,0,0
42, Private,172641.0, 7th-8th,4.0, Separated, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,40.0, United-States,0,0
21, Private,117476.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
46, Private,31411.0, 11th,7.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,40.0,,0,0
27, Private,31493.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,30.0, United-States,0,0
33, Local-gov,189145.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,20.0, United-States,0,0
42, Private,46743.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,25.0,,0,0
21, Private,129137.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Female,1055.0,0.0,35.0, United-States,0,0
31, Private,337505.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Japan,0,0
45,,177775.0, Assoc-voc,11.0, Never-married,, Other-relative, White, Female,0.0,0.0,32.0, United-States,0,0
25, Private,166977.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,1887.0,40.0, United-States,1,1
28, Private,164575.0, Some-college,10.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
19,,208066.0, Some-college,10.0, Never-married,, Own-child, White, Female,0.0,0.0,40.0, United-States,0,0
24,,152719.0, Some-college,10.0, Never-married,, Own-child, Black, Female,0.0,0.0,15.0, Haiti,0,0
55, Self-emp-inc,87584.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,10.0, United-States,0,1
38, Private,101833.0, 10th,6.0, Married-civ-spouse, Transport-moving, Husband, White, Male,3103.0,0.0,40.0, United-States,1,0
17, Private,242871.0, 10th,6.0, Never-married, Sales, Own-child, White, Female,594.0,0.0,12.0, United-States,0,0
51, Private,150999.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7298.0,0.0,40.0, United-States,1,1
65,,194920.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,10.0, United-States,0,0
27, Local-gov,132718.0, HS-grad,9.0, Never-married, Transport-moving, Own-child, Black, Male,0.0,0.0,40.0, United-States,0,0
49, Private,240629.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,38.0, United-States,0,0
49, Private,103123.0, Bachelors,13.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
19, Private,176806.0, 9th,5.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
61,,274499.0, HS-grad,9.0, Married-civ-spouse,, Husband, Black, Male,0.0,0.0,40.0, United-States,0,0
49, Self-emp-not-inc,155659.0, 5th-6th,3.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
26, Private,161007.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
40, Private,36556.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,55.0, United-States,0,1
33, Private,249438.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,40.0, United-States,0,0
57, Self-emp-not-inc,112772.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,60.0, United-States,0,0
57, Self-emp-not-inc,253267.0, 5th-6th,3.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,35.0, Cuba,0,0
35, Private,393673.0, Some-college,10.0, Never-married, Tech-support, Other-relative, White, Female,0.0,0.0,40.0, United-States,0,0
18, Private,406491.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
29, Local-gov,152461.0, Bachelors,13.0, Never-married, Tech-support, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
40, Private,266803.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,15024.0,0.0,50.0, Canada,1,1
35, Private,214816.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,36.0, United-States,0,0
24, Private,150683.0, Bachelors,13.0, Never-married, Tech-support, Own-child, White, Male,0.0,0.0,42.0, United-States,0,0
33, Private,557805.0, Assoc-voc,11.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,40.0, El-Salvador,0,0
53,,118058.0, HS-grad,9.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
17, Private,165457.0, 10th,6.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,16.0, United-States,0,0
22, Private,259109.0, Bachelors,13.0, Never-married, Prof-specialty, Own-child, White, Male,0.0,0.0,18.0, United-States,0,0
60, Private,491214.0, HS-grad,9.0, Widowed, Sales, Not-in-family, White, Female,0.0,0.0,30.0, United-States,0,0
54, Private,231004.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,37.0, United-States,0,0
68, Private,322025.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,5.0, United-States,0,0
20, Private,214238.0, 11th,7.0, Never-married, Sales, Other-relative, White, Female,0.0,0.0,32.0, Mexico,0,0
53, Private,201127.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
74, State-gov,193602.0, Some-college,10.0, Widowed, Exec-managerial, Not-in-family, Black, Male,15831.0,0.0,40.0, United-States,1,1
55, Federal-gov,54566.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
20, Private,34242.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,20.0, United-States,0,0
24, Local-gov,403471.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,48.0, United-States,0,0
58, Local-gov,303176.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
26, Private,157617.0, Bachelors,13.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,45.0, United-States,0,0
44, Private,263871.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
19, State-gov,136848.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,8.0, United-States,0,0
27, Local-gov,67187.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,33.0, United-States,0,0
43, Local-gov,180572.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,1,0
44, Self-emp-not-inc,296982.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,48.0,,0,0
36, Private,72375.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,45.0, United-States,0,0
24, Private,79160.0, HS-grad,9.0, Never-married, Craft-repair, Own-child, Black, Male,0.0,0.0,40.0, United-States,0,0
31, Private,290964.0, Assoc-voc,11.0, Married-civ-spouse, Tech-support, Wife, White, Female,0.0,0.0,38.0, United-States,1,0
44, Private,54611.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
49, Private,102096.0, 9th,5.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3781.0,0.0,40.0, United-States,0,0
50, Private,106422.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, Black, Female,0.0,1485.0,37.0, United-States,1,0
24, Private,196280.0, Assoc-voc,11.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,38.0, United-States,0,0
64, Private,108054.0, HS-grad,9.0, Widowed, Transport-moving, Not-in-family, White, Male,0.0,0.0,22.0, United-States,0,0
25, Private,68302.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
38, Private,202937.0, Assoc-acdm,12.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States,1,0
42, Federal-gov,37997.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
54, Private,324023.0, HS-grad,9.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,40.0, United-States,0,0
25, Private,75759.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Male,3325.0,0.0,40.0, United-States,0,0
64, Private,200517.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,39.0, United-States,0,0
25, Private,49092.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,50.0, United-States,0,0
29, Private,119793.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Portugal,1,0
20,,190290.0, Some-college,10.0, Never-married,, Own-child, White, Male,0.0,0.0,35.0, United-States,0,0
49, Private,403061.0, 1st-4th,2.0, Never-married, Machine-op-inspct, Other-relative, White, Female,0.0,0.0,40.0, Mexico,0,0
24, Private,91189.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,0
46, Local-gov,93639.0, Bachelors,13.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
20, Private,305781.0, 11th,7.0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0.0,0.0,40.0, United-States,0,0
45, Private,171540.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
42, Self-emp-not-inc,103759.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,48.0, United-States,0,0
26, Local-gov,271836.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,0.0,0.0,50.0, United-States,1,1
36, Private,112576.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
53, Private,104280.0, 12th,8.0, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0.0,0.0,40.0, United-States,0,0
39, Private,101782.0, HS-grad,9.0, Divorced, Sales, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
30, Private,35644.0, Assoc-voc,11.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States,0,0
33, Local-gov,111817.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States,0,0
26, Private,155459.0, Bachelors,13.0, Never-married, Protective-serv, Other-relative, White, Male,0.0,0.0,45.0, United-States,0,0
29,,41281.0, Bachelors,13.0, Married-spouse-absent,, Not-in-family, White, Male,0.0,0.0,50.0, United-States,0,0
24, Private,273049.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,42.0, United-States,0,0
29, Private,130856.0, Assoc-voc,11.0, Never-married, Craft-repair, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
30, Private,118551.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,35.0, United-States,1,0
19,,183408.0, HS-grad,9.0, Never-married,, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
29, Federal-gov,185670.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
49, Private,164200.0, Some-college,10.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States,0,1
37, Private,112158.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,7688.0,0.0,99.0, United-States,1,1
33, Private,156464.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States,1,0
41, Private,192602.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
39, Local-gov,174597.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,42.0, United-States,0,0
38, Private,194140.0, Some-college,10.0, Separated, Machine-op-inspct, Unmarried, Black, Male,0.0,0.0,50.0, United-States,0,0
26, Private,102476.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Male,0.0,0.0,40.0, United-States,0,0
49, Private,140782.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,2415.0,3.0, United-States,1,1
54, Federal-gov,89705.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States,1,0
67, Private,219687.0, Some-college,10.0, Widowed, Sales, Not-in-family, White, Male,0.0,0.0,18.0, United-States,0,0
29, Private,162298.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,55.0, United-States,1,0
21, Private,135267.0, Assoc-acdm,12.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,36.0, United-States,0,0
18, Private,145643.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,9.0, United-States,0,0
68, Self-emp-inc,31661.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,65.0, United-States,0,0
54, Self-emp-inc,151580.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
43, Federal-gov,53956.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,55.0, United-States,1,0
32, Federal-gov,72630.0, Prof-school,15.0, Never-married, Prof-specialty, Not-in-family, White, Male,14084.0,0.0,55.0, United-States,1,1
34, Private,205810.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female,0.0,1672.0,40.0, United-States,0,0
65,,146722.0, 12th,8.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,10.0, United-States,0,0
61, Local-gov,224598.0, HS-grad,9.0, Married-civ-spouse, Protective-serv, Husband, Black, Male,0.0,0.0,24.0,,0,0
58, Self-emp-inc,120384.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States,1,1
64,,285742.0, 10th,6.0, Married-civ-spouse,, Husband, White, Male,0.0,0.0,50.0, United-States,1,0
50, Local-gov,159689.0, Some-college,10.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,35.0, United-States,0,0
23, Federal-gov,244480.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, White, Female,0.0,0.0,15.0, United-States,0,0
38, Private,99156.0, HS-grad,9.0, Divorced, Sales, Unmarried, White, Male,0.0,0.0,46.0, United-States,0,0
23, Private,131415.0, HS-grad,9.0, Married-civ-spouse, Other-service, Wife, White, Female,0.0,0.0,35.0, United-States,0,0
38, Private,150057.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, Poland,0,1
18, Private,414166.0, 12th,8.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,32.0, United-States,0,0
24, Self-emp-not-inc,166371.0, HS-grad,9.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, United-States,0,0
51, Local-gov,250054.0, Some-college,10.0, Widowed, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States,0,0
60, Private,178764.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,25.0, United-States,0,0
23, Private,445758.0, 5th-6th,3.0, Never-married, Handlers-cleaners, Unmarried, White, Male,0.0,0.0,40.0, Mexico,0,0
46, Private,409443.0, 5th-6th,3.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,25.0, Mexico,0,0
22, Private,377815.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, Black, Female,0.0,0.0,20.0, United-States,0,0
33, Private,460408.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, Mexico,0,0
47, Self-emp-not-inc,62143.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024.0,0.0,40.0, United-States,1,1
